Dispositivo,N° Registro,Nombre,Fecha,Hora
OF1IZQ,178908,gpinto,2017-01-03,08:11:34
OF1IZQ,178909,fquisbert,2017-01-03,08:11:41
OF1IZQ,178910,fquisbert,2017-01-03,08:11:43
OF1IZQ,178911,mgutierrez,2017-01-03,08:11:49
OF1IZQ,178912,dparraga,2017-01-03,08:13:07
OF1IZQ,178913,rmartinez,2017-01-03,08:16:56
OF1IZQ,178914,scriales,2017-01-03,08:18:06
OF1IZQ,178915,vpacoricona,2017-01-03,08:18:14
OF1IZQ,178916,imamani,2017-01-03,08:22:15
OF1IZQ,178917,almamani,2017-01-03,08:25:15
OF1IZQ,178918,elima,2017-01-03,08:27:52
OF1IZQ,178919,pzenteno,2017-01-03,08:28:01
OF1IZQ,178920,pzenteno,2017-01-03,08:28:06
OF1IZQ,178921,imaldonado,2017-01-03,08:28:49
OF1IZQ,178922,irioja,2017-01-03,08:28:55
OF1IZQ,178923,aalvarado,2017-01-03,08:29:59
OF1IZQ,178924,mmamani,2017-01-03,08:30:11
OF1IZQ,178925,calvarado,2017-01-03,08:31:34
OF1IZQ,178926,cmorales,2017-01-03,08:31:40
OF1IZQ,178927,vdonaire,2017-01-03,08:31:44
OF1IZQ,178928,kmuruchi,2017-01-03,08:31:49
OF1IZQ,178929,avillarreal,2017-01-03,08:32:37
OF1IZQ,178930,cmacuchapi,2017-01-03,08:34:20
OF1IZQ,178931,jarteaga,2017-01-03,08:34:25
OF1IZQ,178932,hlopez,2017-01-03,08:34:30
OF1IZQ,178933,jtorrez,2017-01-03,08:36:09
OF1IZQ,178934,gvargas,2017-01-03,08:36:19
OF1IZQ,178935,jloza,2017-01-03,08:37:11
OF1IZQ,178936,mlaura,2017-01-03,08:37:16
OF1IZQ,178937,ncolomo,2017-01-03,08:38:39
OF1IZQ,178938,mlizarazu,2017-01-03,08:39:36
OF1IZQ,178939,emendoza,2017-01-03,08:41:15
OF1IZQ,178940,jcondori,2017-01-03,08:41:20
OF1IZQ,178941,szapata,2017-01-03,08:43:50
OF1IZQ,178942,irioja,2017-01-03,08:44:17
OF1IZQ,178943,nantezana,2017-01-03,08:45:02
OF1IZQ,178944,frojas,2017-01-03,08:45:57
OF1IZQ,178945,nhuasebe,2017-01-03,08:46:52
OF1IZQ,178946,equiroz,2017-01-03,08:50:34
OF1IZQ,178947,rmolina,2017-01-03,12:00:10
OF1IZQ,178948,imaldonado,2017-01-03,12:03:15
OF1IZQ,178949,dparraga,2017-01-03,12:03:46
OF1IZQ,178950,eonis,2017-01-03,12:05:30
OF1IZQ,178951,jtorrez,2017-01-03,12:05:59
OF1IZQ,178952,dpenaranda,2017-01-03,12:06:49
OF1IZQ,178953,lpillco,2017-01-03,12:07:03
OF1IZQ,178954,ssaavedra,2017-01-03,12:07:08
OF1IZQ,178955,avillarreal,2017-01-03,12:07:12
OF1IZQ,178956,rguevara,2017-01-03,12:08:56
OF1IZQ,178957,aalvarado,2017-01-03,12:09:01
OF1IZQ,178958,emendoza,2017-01-03,12:09:23
OF1IZQ,178959,jcondori,2017-01-03,12:09:30
OF1IZQ,178960,dantezana,2017-01-03,12:09:35
OF1IZQ,178961,jramos,2017-01-03,12:09:38
OF1IZQ,178962,irioja,2017-01-03,12:10:20
OF1IZQ,178963,agruich,2017-01-03,12:10:47
OF1IZQ,178964,cmorales,2017-01-03,12:10:54
OF1IZQ,178965,mottich,2017-01-03,12:12:03
OF1IZQ,178966,jpoma,2017-01-03,12:12:07
OF1IZQ,178967,mmeruvia,2017-01-03,12:12:36
OF1IZQ,178968,irioja,2017-01-03,12:12:55
OF1IZQ,178969,ncolomo,2017-01-03,12:13:00
OF1IZQ,178970,jarteaga,2017-01-03,12:14:03
OF1IZQ,178971,nantezana,2017-01-03,12:14:28
OF1IZQ,178972,nhuasebe,2017-01-03,12:14:32
OF1IZQ,178973,kmuruchi,2017-01-03,12:14:38
OF1IZQ,178974,kmuruchi,2017-01-03,12:14:40
OF1IZQ,178975,rquispe,2017-01-03,12:15:26
OF1IZQ,178976,jloza,2017-01-03,12:19:25
OF1IZQ,178977,almamani,2017-01-03,12:19:29
OF1IZQ,178978,gpinto,2017-01-03,12:19:35
OF1IZQ,178979,cmacuchapi,2017-01-03,12:21:05
OF1IZQ,178980,scriales,2017-01-03,12:21:10
OF1IZQ,178981,gvargas,2017-01-03,12:24:57
OF1IZQ,178982,vdonaire,2017-01-03,12:25:07
OF1IZQ,178983,frojas,2017-01-03,12:27:50
OF1IZQ,178984,hlopez,2017-01-03,12:27:55
OF1IZQ,178985,vmendez,2017-01-03,12:30:21
OF1IZQ,178986,elima,2017-01-03,12:32:37
OF1IZQ,178987,rmartinez,2017-01-03,12:37:13
OF1IZQ,178988,pzenteno,2017-01-03,12:40:02
OF1IZQ,178989,pzenteno,2017-01-03,12:40:11
OF1IZQ,178990,rescobar,2017-01-03,12:42:04
OF1IZQ,178991,mlaura,2017-01-03,12:42:09
OF1IZQ,178992,imamani,2017-01-03,12:53:25
OF1IZQ,178993,almamani,2017-01-03,13:33:25
OF1IZQ,178994,scriales,2017-01-03,13:38:48
OF1IZQ,178995,cmacuchapi,2017-01-03,13:39:17
OF1IZQ,178996,gpinto,2017-01-03,13:39:39
OF1IZQ,178997,jloza,2017-01-03,13:39:42
OF1IZQ,178998,imamani,2017-01-03,13:45:38
OF1IZQ,178999,emendoza,2017-01-03,13:46:10
OF1IZQ,179000,jarteaga,2017-01-03,13:46:19
OF1IZQ,179001,jcondori,2017-01-03,13:46:26
OF1IZQ,179002,frojas,2017-01-03,14:01:18
OF1IZQ,179003,mlaura,2017-01-03,14:04:10
OF1IZQ,179004,rquispe,2017-01-03,14:05:48
OF1IZQ,179005,rguevara,2017-01-03,14:09:40
OF1IZQ,179006,equiroz,2017-01-03,14:12:36
OF1IZQ,179007,rmartinez,2017-01-03,14:13:02
OF1IZQ,179008,hlopez,2017-01-03,14:17:02
OF1IZQ,179009,lpillco,2017-01-03,14:22:43
OF1IZQ,179010,irioja,2017-01-03,14:22:48
OF1IZQ,179011,vdonaire,2017-01-03,14:25:12
OF1IZQ,179012,mgutierrez,2017-01-03,14:29:08
OF1IZQ,179013,nhuasebe,2017-01-03,14:29:14
OF1IZQ,179014,dparraga,2017-01-03,14:29:56
OF1IZQ,179015,pzenteno,2017-01-03,14:31:46
OF1IZQ,179016,jramos,2017-01-03,14:32:30
OF1IZQ,179017,vpacoricona,2017-01-03,14:33:45
OF1IZQ,179018,imaldonado,2017-01-03,14:34:21
OF1IZQ,179019,avillarreal,2017-01-03,14:37:08
OF1IZQ,179020,jtorrez,2017-01-03,14:37:12
OF1IZQ,179021,nantezana,2017-01-03,14:38:49
OF1IZQ,179022,kmuruchi,2017-01-03,14:38:52
OF1IZQ,179023,calvarado,2017-01-03,14:40:06
OF1IZQ,179024,gvargas,2017-01-03,14:40:11
OF1IZQ,179025,aalvarado,2017-01-03,14:40:15
OF1IZQ,179026,szapata,2017-01-03,16:07:02
OF1IZQ,179027,vmendez,2017-01-03,16:37:32
OF1IZQ,179028,imamani,2017-01-03,18:02:52
OF1IZQ,179029,dparraga,2017-01-03,19:00:50
OF1IZQ,179030,vdonaire,2017-01-03,19:04:17
OF1IZQ,179031,ssaavedra,2017-01-03,19:09:58
OF1IZQ,179032,mottich,2017-01-03,19:10:10
OF1IZQ,179033,aalvarado,2017-01-03,19:14:49
OF1IZQ,179034,irioja,2017-01-03,19:29:20
OF1IZQ,179035,calvarado,2017-01-03,19:30:46
OF1IZQ,179036,rquispe,2017-01-03,19:30:51
OF1IZQ,179037,rmolina,2017-01-03,19:32:04
OF1IZQ,179038,cmacuchapi,2017-01-03,19:32:30
OF1IZQ,179039,ncolomo,2017-01-03,19:33:09
OF1IZQ,179040,nantezana,2017-01-03,19:36:56
OF1IZQ,179041,kmuruchi,2017-01-03,19:37:14
OF1IZQ,179042,frojas,2017-01-03,19:39:45
OF1IZQ,179043,mlandaeta,2017-01-03,19:39:51
OF1IZQ,179044,gvargas,2017-01-03,19:40:29
OF1IZQ,179045,lpillco,2017-01-03,19:42:18
OF1IZQ,179046,dpenaranda,2017-01-03,19:42:31
OF1IZQ,179047,jcondori,2017-01-03,19:42:57
OF1IZQ,179048,avillarreal,2017-01-03,19:46:18
OF1IZQ,179049,almamani,2017-01-03,19:47:32
OF1IZQ,179050,imaldonado,2017-01-03,19:49:30
OF1IZQ,179051,szapata,2017-01-03,19:50:35
OF1IZQ,179052,jtorrez,2017-01-03,19:53:37
OF1IZQ,179053,pzenteno,2017-01-03,19:53:41
OF1IZQ,179054,eonis,2017-01-03,19:55:30
OF1IZQ,179055,nhuasebe,2017-01-03,19:59:18
OF1IZQ,179056,mgutierrez,2017-01-03,20:02:09
OF1IZQ,179057,gpinto,2017-01-03,20:05:11
OF1IZQ,179058,scriales,2017-01-03,20:06:41
OF1IZQ,179059,rvallejos,2017-01-03,20:07:00
OF1IZQ,179060,rmartinez,2017-01-03,20:09:14
OF1IZQ,179061,emendoza,2017-01-03,20:14:53
OF1IZQ,179062,jloza,2017-01-03,20:15:11
OF1IZQ,179063,jpoma,2017-01-03,20:15:29
OF1IZQ,179064,hlopez,2017-01-03,20:22:50
OF1IZQ,179065,mlaura,2017-01-03,20:25:19
OF1IZQ,179066,elima,2017-01-03,20:25:25
OF1IZQ,179067,mlizarazu,2017-01-03,20:39:04
OF1IZQ,179068,jarteaga,2017-01-03,20:41:20
OF1IZQ,179069,equiroz,2017-01-03,20:44:00
OF1IZQ,179070,agruich,2017-01-03,20:45:28
OF1IZQ,179071,agruich,2017-01-03,20:45:36
OF1IZQ,179072,mmeruvia,2017-01-03,20:46:37
OF1IZQ,179073,mmeruvia,2017-01-03,20:46:48
OF1IZQ,179074,rmartinez,2017-01-04,08:16:03
OF1IZQ,179075,szapata,2017-01-04,08:18:59
OF1IZQ,179076,gpinto,2017-01-04,08:19:41
OF1IZQ,179077,almamani,2017-01-04,08:22:52
OF1IZQ,179078,vpacoricona,2017-01-04,08:27:55
OF1IZQ,179079,jarteaga,2017-01-04,08:27:59
OF1IZQ,179080,scriales,2017-01-04,08:28:03
OF1IZQ,179081,dparraga,2017-01-04,08:28:09
OF1IZQ,179082,vdonaire,2017-01-04,08:28:43
OF1IZQ,179083,gvargas,2017-01-04,08:29:36
OF1IZQ,179084,calvarado,2017-01-04,08:30:19
OF1IZQ,179085,nantezana,2017-01-04,08:30:42
OF1IZQ,179086,kmuruchi,2017-01-04,08:30:47
OF1IZQ,179087,cmorales,2017-01-04,08:31:09
OF1IZQ,179088,lpillco,2017-01-04,08:31:15
OF1IZQ,179089,aalvarado,2017-01-04,08:31:52
OF1IZQ,179090,avillarreal,2017-01-04,08:33:39
OF1IZQ,179091,nhuasebe,2017-01-04,08:34:30
OF1IZQ,179092,irioja,2017-01-04,08:34:40
OF1IZQ,179093,rvallejos,2017-01-04,08:34:46
OF1IZQ,179094,mlaura,2017-01-04,08:38:25
OF1IZQ,179095,hlopez,2017-01-04,08:39:08
OF1IZQ,179096,jtorrez,2017-01-04,08:40:40
OF1IZQ,179097,vmendez,2017-01-04,08:41:36
OF1IZQ,179098,emendoza,2017-01-04,08:41:47
OF1IZQ,179099,jcondori,2017-01-04,08:41:51
OF1IZQ,179100,jloza,2017-01-04,08:42:08
OF1IZQ,179101,ncolomo,2017-01-04,08:42:12
OF1IZQ,179102,mlizarazu,2017-01-04,08:44:06
OF1IZQ,179103,eonis,2017-01-04,08:46:19
OF1IZQ,179104,mpadilla,2017-01-04,08:46:27
OF1IZQ,179105,frojas,2017-01-04,08:47:19
OF1IZQ,179106,rescobar,2017-01-04,08:47:28
OF1IZQ,179107,pzenteno,2017-01-04,08:47:46
OF1IZQ,179108,imamani,2017-01-04,08:47:52
OF1IZQ,179109,equiroz,2017-01-04,08:49:48
OF1IZQ,179110,calvarado,2017-01-04,12:00:30
OF1IZQ,179111,imamani,2017-01-04,12:02:42
OF1IZQ,179112,dparraga,2017-01-04,12:04:30
OF1IZQ,179113,aalvarado,2017-01-04,12:05:13
OF1IZQ,179114,szapata,2017-01-04,12:05:23
OF1IZQ,179115,ncolomo,2017-01-04,12:06:09
OF1IZQ,179116,imaldonado,2017-01-04,12:06:14
OF1IZQ,179117,avillarreal,2017-01-04,12:08:08
OF1IZQ,179118,dpenaranda,2017-01-04,12:08:42
OF1IZQ,179119,lpillco,2017-01-04,12:08:47
OF1IZQ,179120,pzenteno,2017-01-04,12:08:53
OF1IZQ,179121,ssaavedra,2017-01-04,12:08:59
OF1IZQ,179122,rquispe,2017-01-04,12:10:12
OF1IZQ,179123,mmeruvia,2017-01-04,12:11:20
OF1IZQ,179124,cmorales,2017-01-04,12:11:38
OF1IZQ,179125,nantezana,2017-01-04,12:12:09
OF1IZQ,179126,vdonaire,2017-01-04,12:13:15
OF1IZQ,179127,gvargas,2017-01-04,12:16:28
OF1IZQ,179128,emendoza,2017-01-04,12:18:09
OF1IZQ,179129,mlandaeta,2017-01-04,12:18:11
OF1IZQ,179130,jcondori,2017-01-04,12:18:17
OF1IZQ,179131,rguevara,2017-01-04,12:18:28
OF1IZQ,179132,eonis,2017-01-04,12:20:50
OF1IZQ,179133,frojas,2017-01-04,12:22:35
OF1IZQ,179134,mlizarazu,2017-01-04,12:24:24
OF1IZQ,179135,rmartinez,2017-01-04,12:24:30
OF1IZQ,179136,almamani,2017-01-04,12:29:10
OF1IZQ,179137,jloza,2017-01-04,12:30:14
OF1IZQ,179138,gpinto,2017-01-04,12:30:27
OF1IZQ,179139,jarteaga,2017-01-04,12:30:30
OF1IZQ,179140,hlopez,2017-01-04,12:30:44
OF1IZQ,179141,irioja,2017-01-04,12:31:58
OF1IZQ,179142,mgutierrez,2017-01-04,12:34:49
OF1IZQ,179143,nhuasebe,2017-01-04,12:34:53
OF1IZQ,179144,rescobar,2017-01-04,12:47:12
OF1IZQ,179145,mottich,2017-01-04,12:51:18
OF1IZQ,179146,elima,2017-01-04,12:51:24
OF1IZQ,179147,scriales,2017-01-04,12:53:57
OF1IZQ,179148,kmuruchi,2017-01-04,13:00:46
OF1IZQ,179149,vmendez,2017-01-04,13:01:54
OF1IZQ,179150,jloza,2017-01-04,13:32:47
OF1IZQ,179151,gpinto,2017-01-04,13:32:51
OF1IZQ,179152,almamani,2017-01-04,13:32:58
OF1IZQ,179153,jcondori,2017-01-04,13:50:58
OF1IZQ,179154,equiroz,2017-01-04,13:53:00
OF1IZQ,179155,jarteaga,2017-01-04,14:02:27
OF1IZQ,179156,scriales,2017-01-04,14:02:40
OF1IZQ,179157,mlaura,2017-01-04,14:02:44
OF1IZQ,179158,rquispe,2017-01-04,14:05:40
OF1IZQ,179159,frojas,2017-01-04,14:09:02
OF1IZQ,179160,rguevara,2017-01-04,14:11:27
OF1IZQ,179161,vdonaire,2017-01-04,14:14:19
OF1IZQ,179162,calvarado,2017-01-04,14:15:00
OF1IZQ,179163,vmendez,2017-01-04,14:18:48
OF1IZQ,179164,rescobar,2017-01-04,14:25:05
OF1IZQ,179165,rmartinez,2017-01-04,14:25:26
OF1IZQ,179166,imaldonado,2017-01-04,14:26:41
OF1IZQ,179167,imamani,2017-01-04,14:26:54
OF1IZQ,179168,lpillco,2017-01-04,14:26:59
OF1IZQ,179169,szapata,2017-01-04,14:27:04
OF1IZQ,179170,pzenteno,2017-01-04,14:27:50
OF1IZQ,179171,dparraga,2017-01-04,14:27:56
OF1IZQ,179172,cmorales,2017-01-04,14:31:38
OF1IZQ,179173,kmuruchi,2017-01-04,14:31:43
OF1IZQ,179174,kmuruchi,2017-01-04,14:31:45
OF1IZQ,179175,nantezana,2017-01-04,14:31:58
OF1IZQ,179176,mpadilla,2017-01-04,14:32:04
OF1IZQ,179177,avillarreal,2017-01-04,14:34:36
OF1IZQ,179178,gvargas,2017-01-04,14:34:42
OF1IZQ,179179,irioja,2017-01-04,14:35:18
OF1IZQ,179180,dantezana,2017-01-04,14:35:22
OF1IZQ,179181,hlopez,2017-01-04,14:36:19
OF1IZQ,179182,mgutierrez,2017-01-04,14:38:54
OF1IZQ,179183,emendoza,2017-01-04,14:38:58
OF1IZQ,179184,cvalverde,2017-01-04,14:40:04
OF1IZQ,179185,ncolomo,2017-01-04,14:40:09
OF1IZQ,179186,jtorrez,2017-01-04,14:45:02
OF1IZQ,179187,eonis,2017-01-04,14:45:47
OF1IZQ,179188,aalvarado,2017-01-04,14:49:17
OF1IZQ,179189,jtorrez,2017-01-04,19:00:29
OF1IZQ,179190,calvarado,2017-01-04,19:00:36
OF1IZQ,179191,aalvarado,2017-01-04,19:03:56
OF1IZQ,179192,scriales,2017-01-04,19:04:50
OF1IZQ,179193,ssaavedra,2017-01-04,19:08:02
OF1IZQ,179194,vdonaire,2017-01-04,19:14:09
OF1IZQ,179195,pzenteno,2017-01-04,19:15:25
OF1IZQ,179196,pzenteno,2017-01-04,19:15:29
OF1IZQ,179197,dparraga,2017-01-04,19:15:42
OF1IZQ,179198,szapata,2017-01-04,19:16:42
OF1IZQ,179199,ncolomo,2017-01-04,19:17:26
OF1IZQ,179200,kmuruchi,2017-01-04,19:22:43
OF1IZQ,179201,cmorales,2017-01-04,19:29:37
OF1IZQ,179202,mmamani,2017-01-04,19:32:46
OF1IZQ,179203,imaldonado,2017-01-04,19:32:50
OF1IZQ,179204,kmuruchi,2017-01-04,19:33:42
OF1IZQ,179205,nantezana,2017-01-04,19:33:51
OF1IZQ,179206,imamani,2017-01-04,19:35:49
OF1IZQ,179207,vpacoricona,2017-01-04,19:42:04
OF1IZQ,179208,mlaura,2017-01-04,19:45:17
OF1IZQ,179209,avillarreal,2017-01-04,19:47:57
OF1IZQ,179210,eonis,2017-01-04,19:48:01
OF1IZQ,179211,nhuasebe,2017-01-04,19:48:09
OF1IZQ,179212,lpillco,2017-01-04,19:51:00
OF1IZQ,179213,lpillco,2017-01-04,19:51:03
OF1IZQ,179214,almamani,2017-01-04,19:52:08
OF1IZQ,179215,jloza,2017-01-04,19:52:14
OF1IZQ,179216,gpinto,2017-01-04,19:52:18
OF1IZQ,179217,elima,2017-01-04,19:54:35
OF1IZQ,179218,mgutierrez,2017-01-04,19:55:00
OF1IZQ,179219,elima,2017-01-04,19:55:38
OF1IZQ,179220,rquispe,2017-01-04,20:05:44
OF1IZQ,179221,mrosales,2017-01-04,20:06:49
OF1IZQ,179222,jpoma,2017-01-04,20:09:01
OF1IZQ,179223,jcondori,2017-01-04,20:09:14
OF1IZQ,179224,emendoza,2017-01-04,20:09:21
OF1IZQ,179225,vmendez,2017-01-04,20:16:33
OF1IZQ,179226,frojas,2017-01-04,20:17:35
OF1IZQ,179227,hlopez,2017-01-04,20:22:03
OF1IZQ,179228,rmartinez,2017-01-04,20:28:02
OF1IZQ,179229,gvargas,2017-01-04,20:42:55
OF1IZQ,179230,jarteaga,2017-01-04,21:10:59
OF1IZQ,179231,irioja,2017-01-04,21:13:50
OF1IZQ,179232,irioja,2017-01-04,21:18:52
OF1IZQ,179233,mottich,2017-01-04,21:23:49
OF1IZQ,179234,equiroz,2017-01-04,21:23:58
OF1IZQ,179235,mgutierrez,2017-01-05,08:08:51
OF1IZQ,179236,gpinto,2017-01-05,08:15:23
OF1IZQ,179237,jtorrez,2017-01-05,08:22:39
OF1IZQ,179238,dparraga,2017-01-05,08:23:12
OF1IZQ,179239,hlopez,2017-01-05,08:26:22
OF1IZQ,179240,gvargas,2017-01-05,08:26:27
OF1IZQ,179241,calvarado,2017-01-05,08:27:13
OF1IZQ,179242,cmacuchapi,2017-01-05,08:27:21
OF1IZQ,179243,scriales,2017-01-05,08:27:48
OF1IZQ,179244,kmuruchi,2017-01-05,08:29:20
OF1IZQ,179245,kmuruchi,2017-01-05,08:29:23
OF1IZQ,179246,cmorales,2017-01-05,08:29:37
OF1IZQ,179247,nantezana,2017-01-05,08:29:47
OF1IZQ,179248,szapata,2017-01-05,08:30:30
OF1IZQ,179249,jloza,2017-01-05,08:31:25
OF1IZQ,179250,irioja,2017-01-05,08:31:29
OF1IZQ,179251,avillarreal,2017-01-05,08:32:17
OF1IZQ,179252,rquispe,2017-01-05,08:33:07
OF1IZQ,179253,jarteaga,2017-01-05,08:34:03
OF1IZQ,179254,equiroz,2017-01-05,08:34:22
OF1IZQ,179255,vdonaire,2017-01-05,08:34:31
OF1IZQ,179256,aalvarado,2017-01-05,08:34:36
OF1IZQ,179257,ssaavedra,2017-01-05,08:37:24
OF1IZQ,179258,jcondori,2017-01-05,08:37:29
OF1IZQ,179259,emendoza,2017-01-05,08:37:34
OF1IZQ,179260,ncolomo,2017-01-05,08:38:43
OF1IZQ,179261,vzalles,2017-01-05,08:40:02
OF1IZQ,179262,rmendoza,2017-01-05,08:40:06
OF1IZQ,179263,pzenteno,2017-01-05,08:41:08
OF1IZQ,179264,pzenteno,2017-01-05,08:41:15
OF1IZQ,179265,frojas,2017-01-05,08:42:41
OF1IZQ,179266,imamani,2017-01-05,08:48:17
OF1IZQ,179267,imamani,2017-01-05,08:48:19
OF1IZQ,179268,nhuasebe,2017-01-05,08:59:57
OF1IZQ,179269,vmendez,2017-01-05,10:11:34
OF1IZQ,179270,dparraga,2017-01-05,10:23:28
OF1IZQ,179271,rmartinez,2017-01-05,10:39:37
OF1IZQ,179272,mlizarazu,2017-01-05,10:43:17
OF1IZQ,179273,mottich,2017-01-05,12:02:51
OF1IZQ,179274,ssaavedra,2017-01-05,12:03:01
OF1IZQ,179275,ncolomo,2017-01-05,12:03:17
OF1IZQ,179276,avillarreal,2017-01-05,12:04:34
OF1IZQ,179277,irioja,2017-01-05,12:05:08
OF1IZQ,179278,pzenteno,2017-01-05,12:05:52
OF1IZQ,179279,calvarado,2017-01-05,12:05:59
OF1IZQ,179280,rguevara,2017-01-05,12:08:21
OF1IZQ,179281,jcondori,2017-01-05,12:08:33
OF1IZQ,179282,imamani,2017-01-05,12:09:30
OF1IZQ,179283,rmartinez,2017-01-05,12:09:46
OF1IZQ,179284,cmorales,2017-01-05,12:10:44
OF1IZQ,179285,almamani,2017-01-05,12:12:15
OF1IZQ,179286,vdonaire,2017-01-05,12:13:00
OF1IZQ,179287,hlopez,2017-01-05,12:13:36
OF1IZQ,179288,scriales,2017-01-05,12:14:09
OF1IZQ,179289,gpinto,2017-01-05,12:14:12
OF1IZQ,179290,rquispe,2017-01-05,12:14:29
OF1IZQ,179291,aalvarado,2017-01-05,12:14:40
OF1IZQ,179292,gvargas,2017-01-05,12:14:54
OF1IZQ,179293,agruich,2017-01-05,12:14:58
OF1IZQ,179294,agruich,2017-01-05,12:15:02
OF1IZQ,179295,jloza,2017-01-05,12:16:18
OF1IZQ,179296,kmuruchi,2017-01-05,12:19:55
OF1IZQ,179297,szapata,2017-01-05,12:20:27
OF1IZQ,179298,jtorrez,2017-01-05,12:20:31
OF1IZQ,179299,lpillco,2017-01-05,12:20:35
OF1IZQ,179300,emendoza,2017-01-05,12:20:41
OF1IZQ,179301,dpenaranda,2017-01-05,12:21:30
OF1IZQ,179302,mmeruvia,2017-01-05,12:21:34
OF1IZQ,179303,mlandaeta,2017-01-05,12:22:14
OF1IZQ,179304,eonis,2017-01-05,12:25:21
OF1IZQ,179305,mlaura,2017-01-05,12:30:06
OF1IZQ,179306,frojas,2017-01-05,12:30:22
OF1IZQ,179307,nantezana,2017-01-05,12:32:09
OF1IZQ,179308,elima,2017-01-05,12:32:13
OF1IZQ,179309,mmamani,2017-01-05,13:13:20
OF1IZQ,179310,cmacuchapi,2017-01-05,13:26:47
OF1IZQ,179311,equiroz,2017-01-05,13:27:19
OF1IZQ,179312,jcalizaya,2017-01-05,13:35:31
OF1IZQ,179313,jcalizaya,2017-01-05,13:35:37
OF1IZQ,179314,jarteaga,2017-01-05,13:41:46
OF1IZQ,179315,aalvarado,2017-01-05,13:42:54
OF1IZQ,179316,jcondori,2017-01-05,13:43:05
OF1IZQ,179317,almamani,2017-01-05,13:43:29
OF1IZQ,179318,jloza,2017-01-05,13:44:19
OF1IZQ,179319,scriales,2017-01-05,13:44:30
OF1IZQ,179320,emendoza,2017-01-05,13:44:40
OF1IZQ,179321,cmacuchapi,2017-01-05,13:45:08
OF1IZQ,179322,gpinto,2017-01-05,13:47:38
OF1IZQ,179323,rguevara,2017-01-05,13:58:09
OF1IZQ,179324,rguevara,2017-01-05,13:58:12
OF1IZQ,179325,rquispe,2017-01-05,13:58:33
OF1IZQ,179326,frojas,2017-01-05,14:07:37
OF1IZQ,179327,dparraga,2017-01-05,14:09:45
OF1IZQ,179328,lpillco,2017-01-05,14:14:33
OF1IZQ,179329,vdonaire,2017-01-05,14:24:05
OF1IZQ,179330,imaldonado,2017-01-05,14:24:10
OF1IZQ,179331,equiroz,2017-01-05,14:25:01
OF1IZQ,179332,irioja,2017-01-05,14:27:44
OF1IZQ,179333,mgutierrez,2017-01-05,14:29:52
OF1IZQ,179334,avillarreal,2017-01-05,14:29:57
OF1IZQ,179335,mlizarazu,2017-01-05,14:30:05
OF1IZQ,179336,imamani,2017-01-05,14:30:10
OF1IZQ,179337,rmartinez,2017-01-05,14:30:53
OF1IZQ,179338,gvargas,2017-01-05,14:32:44
OF1IZQ,179339,ssaavedra,2017-01-05,14:34:10
OF1IZQ,179340,vmendez,2017-01-05,14:34:15
OF1IZQ,179341,szapata,2017-01-05,14:34:29
OF1IZQ,179342,pzenteno,2017-01-05,14:35:09
OF1IZQ,179343,cmorales,2017-01-05,14:37:05
OF1IZQ,179344,kmuruchi,2017-01-05,14:37:09
OF1IZQ,179345,ncolomo,2017-01-05,14:40:56
OF1IZQ,179346,calvarado,2017-01-05,14:42:35
OF1IZQ,179347,jtorrez,2017-01-05,14:56:24
OF1IZQ,179348,vzalles,2017-01-05,16:24:49
OF1IZQ,179349,rmolina,2017-01-05,17:43:18
OF1IZQ,179350,kmuruchi,2017-01-05,19:00:38
OF1IZQ,179351,jtorrez,2017-01-05,19:08:50
OF1IZQ,179352,ssaavedra,2017-01-05,19:10:30
OF1IZQ,179353,aalvarado,2017-01-05,19:11:47
OF1IZQ,179354,vdonaire,2017-01-05,19:13:38
OF1IZQ,179355,ncolomo,2017-01-05,19:19:31
OF1IZQ,179356,calvarado,2017-01-05,19:20:12
OF1IZQ,179357,pzenteno,2017-01-05,19:29:47
OF1IZQ,179358,mottich,2017-01-05,19:31:08
OF1IZQ,179359,jloza,2017-01-05,19:31:45
OF1IZQ,179360,scriales,2017-01-05,19:37:14
OF1IZQ,179361,dparraga,2017-01-05,19:39:06
OF1IZQ,179362,agruich,2017-01-05,19:40:13
OF1IZQ,179363,cmacuchapi,2017-01-05,19:41:22
OF1IZQ,179364,gpinto,2017-01-05,19:41:33
OF1IZQ,179365,lpillco,2017-01-05,19:42:05
OF1IZQ,179366,nantezana,2017-01-05,19:46:53
OF1IZQ,179367,imamani,2017-01-05,19:54:59
OF1IZQ,179368,mgutierrez,2017-01-05,19:57:26
OF1IZQ,179369,nhuasebe,2017-01-05,19:57:35
OF1IZQ,179370,cmorales,2017-01-05,19:57:44
OF1IZQ,179371,imaldonado,2017-01-05,19:58:05
OF1IZQ,179372,rquispe,2017-01-05,19:59:28
OF1IZQ,179373,hlopez,2017-01-05,20:00:04
OF1IZQ,179374,gvargas,2017-01-05,20:02:21
OF1IZQ,179375,frojas,2017-01-05,20:08:39
OF1IZQ,179376,jcondori,2017-01-05,20:09:49
OF1IZQ,179377,emendoza,2017-01-05,20:09:57
OF1IZQ,179378,elima,2017-01-05,20:19:37
OF1IZQ,179379,mlaura,2017-01-05,20:19:43
OF1IZQ,179380,almamani,2017-01-05,20:25:05
OF1IZQ,179381,avillarreal,2017-01-05,20:32:05
OF1IZQ,179382,rmartinez,2017-01-05,20:34:09
OF1IZQ,179383,irioja,2017-01-05,20:44:07
